url	download_complete
www.ics.uci.edu/~balani	complete
sli.ics.uci.edu/Classes/NSC	complete
www.ics.uci.edu/~stasio/winter06/lab5/lab5.html	complete
jobs.ics.uci.edu	complete
ngs.ics.uci.edu/named-event-extraction	complete
sli.ics.uci.edu/PmWiki/PerGroupCustomizations	complete
sli.ics.uci.edu/PmWiki/AvailableActions	complete
www.ics.uci.edu/%7Ewscacchi	complete
ngs.ics.uci.edu/acm-multimedia-2006-day-2	complete
ngs.ics.uci.edu/acm-multimedia-2006-day-3	complete
ngs.ics.uci.edu/taxonomy-and-folksonomy	complete
alumni.ics.uci.edu/2008/04/07/king-of-risc	complete
ngs.ics.uci.edu/india-as-outsourcer	complete
ngs.ics.uci.edu/category/general-updates/page/39	complete
ngs.ics.uci.edu/category/general-updates/page/38	complete
www.ics.uci.edu/Arcadia/Endeavors	complete
sdcl.ics.uci.edu?page_id=27	complete
www.ics.uci.edu/~kay/courses/31/design-recipe.html	complete
sdcl.ics.uci.edu?page_id=25	complete
ngs.ics.uci.edu/category/general-updates/page/33	complete
ngs.ics.uci.edu/watershed-event-for-web	complete
ngs.ics.uci.edu/category/general-updates/page/31	complete
www.ics.uci.edu/~kay/courses/31/hw/lab9.html	complete
sli.ics.uci.edu/PmWiki/SecurityVariables	complete
ngs.ics.uci.edu/better-search-through-people	complete
www.ics.uci.edu/~guoqingx	complete
ngs.ics.uci.edu/social-life-networks-sln	complete
ngs.ics.uci.edu/search-infrastructure	complete
wics.ics.uci.edu/event/presidents-day-2	complete
ngs.ics.uci.edu/search-andor-media	complete
ngs.ics.uci.edu/tag/food	complete
wics.ics.uci.edu/wics-first-general-meeting/img_1619	complete
www.ics.uci.edu/%7Emessengr/messengersC/GCManual_Word97.htm	complete
sli.ics.uci.edu/Category/Maintenance	complete
cml.ics.uci.edu/2007/08/2007_studentscomp	complete
ngs.ics.uci.edu/fun-can-be-stressful	complete
wics.ics.uci.edu/wics-first-general-meeting/img_1615	complete
www.ics.uci.edu/~redmiles/students.html	complete
wics.ics.uci.edu/board-gamemovie-night	complete
ngs.ics.uci.edu/tag/health-state	complete
ngs.ics.uci.edu/sentiment-analysis	complete
ngs.ics.uci.edu/author/ramesh/page/154	complete
cml.ics.uci.edu/2013/08/2013_alexnsf	complete
ngs.ics.uci.edu/east-and-west	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch5/DiasorinModel1.txt	complete
emj.ics.uci.edu/projects/computational-biology-projects	complete
www.ics.uci.edu/~jutts/210	complete
wildhog.ics.uci.edu:9090/full.html	complete
ngs.ics.uci.edu/new-askcom	complete
www.ics.uci.edu/~develop/industrial.html	complete
sli.ics.uci.edu/Projects/GraphicalModels	complete
sdcl.ics.uci.edu/research/calico	complete
sli.ics.uci.edu/PmWiki/PasswordsAdmin	complete
cradl.ics.uci.edu/news/page/2	complete
cradl.ics.uci.edu/news/page/3	complete
ngs.ics.uci.edu/where-sweatshops-are-a-dream	complete
wics.ics.uci.edu/first-annual-wics-games	complete
www.ics.uci.edu/community/news/spotlight	complete
wics.ics.uci.edu/movie-night	complete
www.ics.uci.edu/~redmiles/contact-info.html	complete
evoke.ics.uci.edu?attachment_id=320	complete
sli.ics.uci.edu/PmWiki/WikiStyleExamples	complete
ngs.ics.uci.edu/author/ramesh/page/27	complete
ngs.ics.uci.edu/blog?attachment_id=1479	complete
ngs.ics.uci.edu/author/ramesh/page/25	complete
emj.ics.uci.edu/wp-login.php?action=lostpassword	complete
ngs.ics.uci.edu/author/ramesh/page/23	complete
www.ics.uci.edu/~dvk/pub/LOM98_dvk.html	complete
ngs.ics.uci.edu/author/ramesh/page/21	complete
ngs.ics.uci.edu/author/ramesh/page/20	complete
www.ics.uci.edu/~kay/courses/i41/quiz/old	complete
sli.ics.uci.edu/Pubs/RecentChanges	complete
mhcid.ics.uci.edu/people/mhcid-current-students	complete
sdcl.ics.uci.edu/2012/10/groupwork-on-tablets	complete
ngs.ics.uci.edu/vloggercon	complete
wics.ics.uci.edu/capgemini-info-session	complete
sli.ics.uci.edu/Classes-2008	complete
wics.ics.uci.edu/first-project-meeting-by-wics	complete
www.ics.uci.edu/~yganjisa	complete
ngs.ics.uci.edu/category/technical-thoughts/page/24	complete
sli.ics.uci.edu/PmWiki/PathVariables	complete
sli.ics.uci.edu/Group	complete
www.ics.uci.edu/%7Eemj	complete
www.ics.uci.edu/~kay/courses/31/placement.html	complete
www.ics.uci.edu/~hshirani/webobjects	complete
www.ics.uci.edu/~ics143	complete
mcs.ics.uci.edu/prospective-students/cost-and-financial-aid	complete
sli.ics.uci.edu/Site/Preferences?setprefs=	complete
ngs.ics.uci.edu/the-next-youtube	complete
ngs.ics.uci.edu/richer-maps	complete
cradl.ics.uci.edu?page_id=233	complete
sli.ics.uci.edu/Ihler-Private/Charges	complete
sdcl.ics.uci.edu/2014/12/congrats-dr-nick-lopez	complete
www.ics.uci.edu/~cs223	complete
ngs.ics.uci.edu/blog/page/88	complete
ngs.ics.uci.edu/blog/page/89	complete
www.ics.uci.edu/~vpalepu/cv.html	complete
ngs.ics.uci.edu/photo-uploads-on-facebook	complete
ngs.ics.uci.edu/new-channels	complete
ngs.ics.uci.edu/blog/page/83	complete
www.ics.uci.edu/~kay/courses/h21/hw/index.html	complete
asterixdb.ics.uci.edu/fuzzyjoin-mapreduce	complete
ngs.ics.uci.edu/more-on-camera	complete
ngs.ics.uci.edu/blog/page/87	complete
ngs.ics.uci.edu/blog/page/84	complete
ngs.ics.uci.edu/blog/page/85	complete
ngs.ics.uci.edu/yrl-berkeley	complete
www.ics.uci.edu/~ramang	complete
sli.ics.uci.edu/Ihler-Private/Research	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch5/SampleSizeProportions.txt	complete
www.ics.uci.edu/goodrich	complete
www.ics.uci.edu/~lopes/teaching/inf102S16/index.html	complete
sli.ics.uci.edu/Category	complete
www.ics.uci.edu/~akhavans/mySite/Welcome.html	complete
ngs.ics.uci.edu/cyber-spirituality	complete
www.ics.uci.edu/grad/sao	complete
www.ics.uci.edu/~lab/labs_specs	complete
ngs.ics.uci.edu/data-in-motion	complete
www.ics.uci.edu/~redmiles/inf143-SQ09/example4.htm	complete
futurehealth.ics.uci.edu/news-events/uci-events	complete
alumni.ics.uci.edu/2009/03/05/blended-passion	complete
ngs.ics.uci.edu/camera-with-wifi	complete
ngs.ics.uci.edu/visual-search-2	complete
sli.ics.uci.edu/PmWiki/WikiGroup	complete
sli.ics.uci.edu/PmWiki/ChangesFromPmWiki1	complete
sli.ics.uci.edu/PmWiki/Version	complete
ngs.ics.uci.edu/towards-immersive-telepresence	complete
ngs.ics.uci.edu/extreme-stories-3	complete
ngs.ics.uci.edu/category/technical-thoughts/page/9	complete
ngs.ics.uci.edu/tag/situation-recognition	complete
ngs.ics.uci.edu/category/technical-thoughts/page/3	complete
ngs.ics.uci.edu/category/technical-thoughts/page/2	complete
www.ics.uci.edu/~vpalepu/research.html	complete
ngs.ics.uci.edu/category/technical-thoughts/page/7	complete
ngs.ics.uci.edu/category/technical-thoughts/page/6	complete
www.ics.uci.edu/Arcadia/Aflex-Ayacc/aflex-ayacc.html	complete
ngs.ics.uci.edu/category/technical-thoughts/page/4	complete
www.ics.uci.edu/~wayne	complete
www.ics.uci.edu/~kay/taguide.html	complete
ngs.ics.uci.edu/increasing-video-apps	complete
wics.ics.uci.edu/event/ics-potluck	complete
sli.ics.uci.edu/Ihler-Private/WebResources	complete
sdcl.ics.uci.edu/category/news	complete
ngs.ics.uci.edu/blog/page/253	complete
wics.ics.uci.edu/event/wics-group-mock-interviews	complete
www.ics.uci.edu/~jain/ImmersiveTelepresence	complete
cml.ics.uci.edu/2017/06/singh-talk-oc-acm-chapter	complete
ngs.ics.uci.edu/author/ramesh/page/109	complete
ngs.ics.uci.edu/sharing-your-photos-orsiso	complete
ngs.ics.uci.edu/knowledge-science	complete
ngs.ics.uci.edu/author/ramesh/page/103	complete
ngs.ics.uci.edu/author/ramesh/page/102	complete
wics.ics.uci.edu/exploreics	complete
www.ics.uci.edu/~kay/courses/i42/hw/hw8.html	complete
ngs.ics.uci.edu/author/ramesh/page/107	complete
www.ics.uci.edu/%7eprojects/satware	complete
ngs.ics.uci.edu/author/ramesh/page/105	complete
ngs.ics.uci.edu/author/ramesh/page/104	complete
computableplant.ics.uci.edu/~companib	complete
www.ics.uci.edu/ugrad/degrees/degree_cgs.php	complete
www.ics.uci.edu/ugrad/sao/index.php	complete
www.ics.uci.edu/~franz/Site/projects.html	complete
wics.ics.uci.edu/fall-quarter-update/8322267881_97e253a538_c	complete
sdcl.ics.uci.edu/2014/09/welcome-arturo-and-fabio	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch13/OvarianCancerData.txt	complete
ngs.ics.uci.edu/teacher	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch9/DiasorinANOVAModel.txt	complete
cradl.ics.uci.edu/welcome-to-cradl-lab	complete
cml.ics.uci.edu/2006/03/2006_smythstern	complete
www.ics.uci.edu/~stasio/winter04/outline.html	complete
sli.ics.uci.edu/Grants-2008SciSIP	complete
sdcl.ics.uci.edu/research/past-projects/calico	complete
cwicsocal18.ics.uci.edu/leadership	complete
www.ics.uci.edu/~dvk/pub/UKRPROG98_dvk.html	complete
wics.ics.uci.edu/event/mock-technical-interviews?ical=1	complete
www.ics.uci.edu/~feldman/lec15F00.html	complete
www.ics.uci.edu/faculty	complete
cloudberry.ics.uci.edu 	complete
ngs.ics.uci.edu/terrorism-in-india	complete
www.ics.uci.edu/~kay/courses/i41/hw/lab0.html	complete
ngs.ics.uci.edu/eventweb3-defining-event	complete
www.ics.uci.edu/~vpalepu/2013/05/31/The-Brain-Prototype.html	complete
sli.ics.uci.edu/Grants-2008NSF/HomePage	complete
www.ics.uci.edu/~emj	complete
www.ics.uci.edu/~cbdaviso/ics153/fall98/chapter2/chap2.htm	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch6/Ch6WinBUGScode.odc	complete
ngs.ics.uci.edu/now-laptops-getting-phone	complete
ngs.ics.uci.edu/eventweb5-creating-a-web	complete
ngs.ics.uci.edu/video-games-in-academia	complete
sdcl.ics.uci.edu/2013/03/arie-van-deursen-visit	complete
sdcl.ics.uci.edu/wp-login.php?action=lostpassword	complete
www.ics.uci.edu/grad/courses/details.php?id=521	complete
www.ics.uci.edu/~kay/college-advice	complete
ngs.ics.uci.edu/end-of-dvd	complete
www.ics.uci.edu/~redmiles/ics131-FQ03/week09IP/131UCPatent.txt	complete
ngs.ics.uci.edu/category/general-updates/page/9	complete
ngs.ics.uci.edu/category/general-updates/page/8	complete
www.ics.uci.edu/ugrad/current/policies/index.php	complete
www.ics.uci.edu/~cbdaviso/ics153/fall98/chapter6/chap6.htm	complete
ngs.ics.uci.edu/next-generation-search-course	complete
mailman.ics.uci.edu/pipermail/mlrg	complete
ngs.ics.uci.edu/entrepreneurship-and-processes	complete
ngs.ics.uci.edu/category/general-updates/page/2	complete
ngs.ics.uci.edu/category/general-updates/page/5	complete
ngs.ics.uci.edu/category/general-updates/page/4	complete
ngs.ics.uci.edu/category/general-updates/page/7	complete
ngs.ics.uci.edu/category/general-updates/page/6	complete
www.ics.uci.edu/~redmiles/interests.html	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch11/GrilleDefectsData.txt	complete
www.ics.uci.edu/~dvk/code/Grid.html	complete
www.ics.uci.edu/~cdesouza	complete
sli.ics.uci.edu/video/cs274a/Lecture17.html	complete
evoke.ics.uci.edu	complete
cradl.ics.uci.edu/wp-login.php	complete
ngs.ics.uci.edu/author/ramesh/page/253	complete
ngs.ics.uci.edu/author/ramesh/page/252	complete
ngs.ics.uci.edu/blog/page/140	complete
ngs.ics.uci.edu/author/ramesh/page/250	complete
ngs.ics.uci.edu/blog/page/146	complete
ngs.ics.uci.edu/blog/page/147	complete
ngs.ics.uci.edu/blog/page/144	complete
ngs.ics.uci.edu/author/ramesh/page/254	complete
sdcl.ics.uci.edu/2012/06/icse-2012	complete
ngs.ics.uci.edu/blog/page/148	complete
ngs.ics.uci.edu/blog/page/149	complete
www.ics.uci.edu/~kay/courses/i42/wildride	complete
ngs.ics.uci.edu/tag/reporting	complete
ngs.ics.uci.edu/when20	complete
ngs.ics.uci.edu/war-agains-cancer	complete
ngs.ics.uci.edu/everything-ok	complete
sdcl.ics.uci.edu/2011/09/883	complete
ngs.ics.uci.edu/vision-andor-hype-in-search	complete
www.ics.uci.edu/~stasio/winter06/Homeworks/hw3.txt	complete
wics.ics.uci.edu/project-development	complete
sli.ics.uci.edu/Classes/2010W-274a	complete
www.ics.uci.edu/~vpalepu	complete
www.ics.uci.edu/~nmangano/Nicolas_Mangano_%40_UCI/Info.html	complete
asterix-gerrit.ics.uci.edu	complete
www.ics.uci.edu/~wdevanny	complete
ngs.ics.uci.edu/tag/photo-management	complete
www.ics.uci.edu/%7Emagda/presentations.html	complete
www.ics.uci.edu/pub/websoft/libwww-ada95	complete
ngs.ics.uci.edu/ubiquitous-connectivity	complete
www.ics.uci.edu/~dchudova	complete
cradl.ics.uci.edu/cradl-rocks-at-cscw	complete
sdcl.ics.uci.edu/2015/12/simse	complete
www.ics.uci.edu/~dvk/code/SuperEGO.html	complete
ngs.ics.uci.edu/blog/page/126	complete
www.ics.uci.edu/ugrad/policies/Academic_Honesty.php	complete
wics.ics.uci.edu/fall-quarter-update/8322168491_dc9f8e4a1f_b	complete
www.ics.uci.edu/~dillenco	complete
satware.ics.uci.edu	complete
alumni.ics.uci.edu/2008/04/16/cruise-control	complete
www.ics.uci.edu/~dvk/CV/dvk_bio.txt	complete
ngs.ics.uci.edu/category/experiential-computing/page/43	complete
www.ics.uci.edu/~redmiles/ics221-FQ03/guidelines.html	complete
sli.ics.uci.edu/PmWiki/Introduction	complete
sli.ics.uci.edu/PmWiki/FilePermissions	complete
www.ics.uci.edu/ugrad/degrees	complete
www.ics.uci.edu/%7Edutt	complete
www.ics.uci.edu/~dhilbert/edem	complete
www.ics.uci.edu/~zhaoxia	complete
ngs.ics.uci.edu/not-alone	complete
www.ics.uci.edu/~malek	complete
flamingo.ics.uci.edu	complete
ngs.ics.uci.edu/kosmix-one-more-from-stanford	complete
www.ics.uci.edu/~mabbaspo	complete
www.ics.uci.edu/Arcadia/atUCI.html	complete
sli.ics.uci.edu/Group/RecentChanges	complete
wics.ics.uci.edu/category/news/social-event/page/2	complete
www.ics.uci.edu/~cbdaviso	complete
www.ics.uci.edu/~redmiles/ics131-FQ03/announcements.html	complete
cradl.ics.uci.edu?attachment_id=557	complete
sli.ics.uci.edu/Classes-2008F/Announcements	complete
sli.ics.uci.edu/Site/RecentChanges	complete
sli.ics.uci.edu/extras/cs178/DTree_Demo.html	complete
www.ics.uci.edu/~stasio/winter06/lab2/input.in	complete
www.ics.uci.edu/~kibler/Ethics.htm	complete
sdcl.ics.uci.edu/2016/03/congratulations-dr-gerald	complete
ngs.ics.uci.edu/education-in-india	complete
www.ics.uci.edu/~emilyo/SimSE	complete
ngs.ics.uci.edu/recognition-at-microsoft	complete
ngs.ics.uci.edu/travel-experiences	complete
ngs.ics.uci.edu/objective-reality-1	complete
sli.ics.uci.edu/PmWiki/CustomInterMap	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch10/DogCode.txt	complete
sli.ics.uci.edu/Classes-CS178-Notes/LinearClassify	complete
www.ics.uci.edu/~taow4	complete
www.ics.uci.edu/~kay/courses/i41/hw/lab9.html	complete
ngs.ics.uci.edu/till-divorce-do-us-apart	complete
tps.ics.uci.edu/trac/projects/wiki/ArchStudio	complete
ngs.ics.uci.edu/bai-is-no-more-with-us	complete
ngs.ics.uci.edu/author/ramesh/page/98	complete
sdcl.ics.uci.edu/research/porchlight	complete
ngs.ics.uci.edu/author/ramesh/page/165	complete
www.ics.uci.edu/~lmartie/education/sprites	complete
cml.ics.uci.edu/2014/08/2014_aaai	complete
computableplant.ics.uci.edu/%7Ecompanib/SigMech	complete
cml.ics.uci.edu/home/contact-us	complete
ngs.ics.uci.edu/hectic-time-in-singapore	complete
sdcl.ics.uci.edu/2013/10/crowdconf-2013	complete
sli.ics.uci.edu/PmWiki/SimultaneousEdits	complete
www.ics.uci.edu/faculty/area/area_network.php	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch1/BrassAlloyZincData.txt	complete
sli.ics.uci.edu/PmWiki/MailingLists	complete
ngs.ics.uci.edu/becoming-impatient	complete
www.ics.uci.edu/~kay/courses/i41/hw/hw6.html	complete
ngs.ics.uci.edu/china-trip-research-in-china	complete
www.ics.uci.edu/~mkhademi	complete
ngs.ics.uci.edu/category/personal/page/4	complete
sdcl.ics.uci.edu/2014/10/uist-2014	complete
sli.ics.uci.edu/Ihler-Private	complete
www.ics.uci.edu/%7Ebsajadi	complete
www.ics.uci.edu/%7Edillenco	complete
www.ics.uci.edu/~agarwal	complete
ngs.ics.uci.edu/seraja-update-061220	complete
sdcl.ics.uci.edu/2011/04/attending-icse	complete
ngs.ics.uci.edu/teaching	complete
ngs.ics.uci.edu/author/ramesh/page/167	complete
www.ics.uci.edu/%7Eirani/f04-h22/lab6/IllegalTimeValueException.java	complete
ngs.ics.uci.edu/category/personal/page/18	complete
sli.ics.uci.edu/AIStats/Postings	complete
ngs.ics.uci.edu/smile-you-are-on-camera	complete
ngs.ics.uci.edu/blog/page/11	complete
sli.ics.uci.edu	complete
ngs.ics.uci.edu/category/personal/page/11	complete
ngs.ics.uci.edu/category/personal/page/10	complete
ngs.ics.uci.edu/category/personal/page/13	complete
sli.ics.uci.edu/PmWiki/IncludeOtherPages	complete
ngs.ics.uci.edu/category/personal/page/15	complete
ngs.ics.uci.edu/category/personal/page/14	complete
ngs.ics.uci.edu/category/personal/page/17	complete
ngs.ics.uci.edu/category/personal/page/16	complete
www.ics.uci.edu/~dvk/pub/WEPS2_dvk.html	complete
ngs.ics.uci.edu/blog/page/3	complete
ngs.ics.uci.edu/blog/page/2	complete
ngs.ics.uci.edu/blog/page/5	complete
ngs.ics.uci.edu/blog/page/4	complete
ngs.ics.uci.edu/blog/page/7	complete
sli.ics.uci.edu/Pubs/Abstracts	complete
www.ics.uci.edu/~kay/courses/31	complete
ngs.ics.uci.edu/blog/page/8	complete
wics.ics.uci.edu/week-2-ios-beginner-workshop	complete
emj.ics.uci.edu/feed	complete
wics.ics.uci.edu/amazon-info-session	complete
sli.ics.uci.edu/Classes/CS274A-Notes	complete
mcs.ics.uci.edu/about/the-program	complete
wics.ics.uci.edu/author/hitekpnai/page/3	complete
wics.ics.uci.edu/author/hitekpnai/page/2	complete
www.ics.uci.edu/~hombao/neurostatsw2012.html	complete
ngs.ics.uci.edu/visiting-ann-arbor	complete
ngs.ics.uci.edu/movies-by-and-for-phones	complete
mcs.ics.uci.edu/current-students/once-admitted	complete
ngs.ics.uci.edu/author/ramesh/page/30	complete
ngs.ics.uci.edu/author/ramesh/page/31	complete
ngs.ics.uci.edu/author/ramesh/page/32	complete
ngs.ics.uci.edu/author/ramesh/page/33	complete
ngs.ics.uci.edu/author/ramesh/page/34	complete
ngs.ics.uci.edu/author/ramesh/page/35	complete
ngs.ics.uci.edu/author/ramesh/page/36	complete
wics.ics.uci.edu/event/wics-games	complete
ngs.ics.uci.edu/author/ramesh/page/38	complete
ngs.ics.uci.edu/author/ramesh/page/39	complete
emj.ics.uci.edu/author/emj	complete
ngs.ics.uci.edu/category/personal	complete
ngs.ics.uci.edu/tag/subjective	complete
wics.ics.uci.edu/study-session	complete
ngs.ics.uci.edu/google-and-video	complete
wics.ics.uci.edu/photo-jan-08-18-39-07	complete
computableplant.ics.uci.edu/theses/companib/SigMech.html	complete
sli.ics.uci.edu/PmWiki/UploadVariables	complete
ngs.ics.uci.edu/internet-video-on-tv	complete
www.ics.uci.edu/~kay/courses/h21/hw/hw2.html	complete
wics.ics.uci.edu/event/wics-group-mock-interviews?ical=1	complete
www.ics.uci.edu/%7Emagda/netsys270.html	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch13/Larynx-Cancer-Data.txt	complete
ngs.ics.uci.edu/memories-from-ann-arbor-mi	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch8/ToenailCodebook.txt	complete
www.ics.uci.edu/~ychen	complete
ngs.ics.uci.edu/memories-uday-sengupta	complete
ngs.ics.uci.edu/third-world-first	complete
www.ics.uci.edu/pub/chimera	complete
ngs.ics.uci.edu/blog/page/95	complete
ngs.ics.uci.edu/blog/page/94	complete
ngs.ics.uci.edu/blog/page/97	complete
ngs.ics.uci.edu/blog/page/96	complete
ngs.ics.uci.edu/blog/page/91	complete
ngs.ics.uci.edu/blog/page/90	complete
ngs.ics.uci.edu/blog/page/93	complete
sli.ics.uci.edu/PmWiki/GroupHeader	complete
emj.ics.uci.edu/wp-content/emj/uploads/
arXiv_Mjolsness_1212.0582.pdf	complete
ngs.ics.uci.edu/blog/page/99	complete
ngs.ics.uci.edu/blog/page/98	complete
www.ics.uci.edu/~vpalepu/2013/05/31/Attending-ISR-Forum-2013.html	complete
intranet.ics.uci.edu	complete
sli.ics.uci.edu/Site/UserCreation	complete
www.ics.uci.edu/~patshih	complete
ngs.ics.uci.edu/future-search	complete
cml.ics.uci.edu/2013/09/fall-2013	complete
www.ics.uci.edu/~stasio/winter06/Lectures	complete
ngs.ics.uci.edu/ancient-rome-born-in-3d	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch1/Ch1WinBUGScode.odc	complete
ngs.ics.uci.edu/life-and-memories	complete
www.ics.uci.edu/pub/websoft/MOMspider	complete
wics.ics.uci.edu/author/leejacqueline/page/2	complete
www.ics.uci.edu/~wping	complete
www.ics.uci.edu/~vpalepu/2013/12/19/Phase2-Cleared.html	complete
www.ics.uci.edu/~xhx/project/DNAzip	complete
ngs.ics.uci.edu/visual-search	complete
sdcl.ics.uci.edu/category/travel	complete
ngs.ics.uci.edu/next-instagram	complete
ngs.ics.uci.edu/partners/collaborators	complete
ngs.ics.uci.edu/unplanned-expansion-of-iits	complete
ngs.ics.uci.edu/goggles-to-cyberspace	complete
www.ics.uci.edu/~eli	complete
www.ics.uci.edu/~kay/courses/h21/hw/hw1.html	complete
www.ics.uci.edu/%7Ekobsa	complete
ngs.ics.uci.edu/iphone-or-mcomputer	complete
ngs.ics.uci.edu/acm-multimedia-2007-day-3	complete
ngs.ics.uci.edu/acm-multimedia-2007-day-2	complete
www.ics.uci.edu/~redmiles/teaching.html	complete
sli.ics.uci.edu/Grants-2008SciSIP/Main	complete
ngs.ics.uci.edu/usa-has-become-general-motors	complete
sli.ics.uci.edu/video/cs178/Lecture03.html	complete
